rotation transx transy transz piper LRMSD modelnum
63958 -63.67 -30.68 -255.16 -523.80 37.2650783362 288
30532 -65.67 -31.68 -254.16 -523.56 36.6864853087 289
68278 -62.67 -32.68 -254.16 -523.54 38.4078218786 290
60457 -63.67 -31.68 -256.16 -523.33 38.4604126325 291
32596 -65.67 -30.68 -255.16 -523.16 36.273086576 292
13948 -64.67 -28.68 -256.16 -523.05 35.0572082001 293
30361 -63.67 -31.68 -256.16 -523.04 38.3503231453 294
41430 -62.67 -33.68 -254.16 -522.91 39.0559922218 295
38773 -50.67 -2.68 -238.16 -522.81 10.5590140643 296
63685 -63.67 -34.68 -253.16 -522.72 40.0373584292 297
57362 -63.67 -35.68 -251.16 -522.67 38.9973474222 298
33997 -62.67 -36.68 -253.16 -522.50 41.5580742217 299
43222 -62.67 -31.68 -255.16 -522.30 37.9827992715 300
7093 -50.67 -3.68 -238.16 -522.05 10.0768056544 301
534 -62.67 -33.68 -254.16 -522.02 39.0140587716 302
11282 -64.67 -35.68 -251.16 -521.89 39.0873336353 303
15314 -64.67 -35.68 -251.16 -521.88 39.0317451191 304
29714 -63.67 -35.68 -251.16 -521.88 38.9464974071 305
2239 -51.67 -0.68 -240.16 -521.88 9.4832355069 306
69889 -63.67 -31.68 -255.16 -521.81 38.1356337747 307
32884 -64.67 -31.68 -254.16 -521.78 37.0764747668 308
30142 -63.67 -30.68 -255.16 -521.68 37.4491790096 309
44761 -62.67 -32.68 -255.16 -521.63 38.8725526972 310
39796 -64.67 -31.68 -254.16 -521.50 36.7631743196 311
3865 -63.67 -31.68 -256.16 -521.40 38.32384461 312
2287 -50.67 -2.68 -239.16 -521.37 10.3545484744 313
26247 -50.67 -2.68 -238.16 -521.33 10.8807122835 314
57028 -66.67 -30.68 -255.16 -520.92 36.6432367425 315
20900 -61.67 -32.68 -252.16 -520.60 37.4865347491 316
29138 -64.67 -35.68 -251.16 -520.57 39.0643392411 317
48367 -50.67 -3.68 -238.16 -520.39 11.0100346817 318
55057 -62.67 -31.68 -255.16 -520.38 37.7956407707 319
56199 -50.67 -2.68 -238.16 -520.36 11.0546650212 320
20341 -50.67 -3.68 -238.16 -520.35 10.8141543313 321
21067 -63.67 -30.68 -255.16 -520.34 37.6258520331 322
11701 -51.67 -2.68 -238.16 -520.14 10.5180558359 323
12578 -64.67 -31.68 -254.16 -520.09 36.6765599102 324
67429 -62.67 -35.68 -253.16 -520.04 40.4930908045 325
53985 -49.67 -3.68 -238.16 -520.03 12.0688607156 326
31010 -64.67 -31.68 -254.16 -519.99 36.8661165735 327
33460 -64.67 -30.68 -255.16 -519.99 36.3153332656 328
6242 -64.67 -30.68 -254.16 -519.96 36.0190366343 329
32548 -65.67 -31.68 -254.16 -519.95 36.8928591129 330
63145 -62.67 -35.68 -253.16 -519.94 40.0990671783 331
4909 -62.67 -35.68 -253.16 -519.93 40.3333559635 332
44545 -63.67 -31.68 -255.16 -519.72 38.1420657007 333
482 -64.67 -31.68 -254.16 -519.54 36.9749543494 334
49298 -64.67 -35.68 -251.16 -519.53 39.1176175165 335
25525 -50.67 -2.68 -239.16 -519.53 9.58564577302 336
47413 -50.67 -3.68 -238.16 -519.44 11.4502598174 337
60098 -64.67 -34.68 -251.16 -519.40 38.2678834578 338
4084 -64.67 -30.68 -255.16 -519.26 36.3645909504 339
55477 -50.67 -2.68 -238.16 -519.03 10.2475681681 340
64418 -64.67 -31.68 -254.16 -519.01 36.642415404 341
31156 -64.67 -30.68 -255.16 -518.85 36.0982136797 342
68596 -63.67 -31.68 -254.16 -518.49 36.7596972471 343
29570 -65.67 -30.68 -254.16 -518.48 35.8718919294 344
46390 -62.67 -32.68 -254.16 -518.37 38.4243871376 345
30565 -62.67 -35.68 -253.16 -518.19 40.5167252588 346
37045 -50.67 -3.68 -238.16 -518.19 10.7292400479 347
10850 -64.67 -32.68 -253.16 -518.16 37.1285392722 348
38206 -63.67 -30.68 -255.16 -518.10 37.5343871387 349
25396 -64.67 -28.68 -256.16 -518.10 35.0475661344 350
3218 -64.67 -35.68 -251.16 -518.05 39.1426715192 351
67006 -62.67 -30.68 -255.16 -517.98 37.1356731377 352
3702 -64.67 -28.68 -256.16 -517.61 35.5696572264 353
10130 -63.67 -35.68 -251.16 -517.55 38.9979654584 354
48838 -62.67 -31.68 -254.16 -517.54 37.6916236424 355
57558 -62.67 -33.68 -254.16 -517.33 39.0147561013 356
37398 -62.67 -33.68 -254.16 -517.32 38.9640468572 357
53526 -62.67 -33.68 -254.16 -517.31 39.074926173 358
35173 -62.67 -34.68 -253.16 -517.29 39.742907413 359
30386 -64.67 -35.68 -251.16 -517.26 39.0683196402 360
16662 -62.67 -33.68 -254.16 -517.15 39.0661855755 361
27628 -63.67 -30.68 -256.16 -517.11 37.6346919531 362
67082 -64.67 -31.68 -254.16 -517.05 36.8641284391 363
20026 -62.67 -33.68 -254.16 -517.04 38.6825783 364
67874 -64.67 -30.68 -255.16 -516.89 36.5461441781 365
64693 -51.67 -2.68 -238.16 -516.85 9.52361807419 366
19060 -63.67 -31.68 -254.16 -516.62 36.8443788709 367
14149 -62.67 -35.68 -253.16 -516.58 40.5737447893 368
9174 -62.67 -33.68 -254.16 -516.52 39.0866054082 369
15510 -62.67 -33.68 -254.16 -516.44 38.9781677441 370
4054 -63.67 -30.68 -256.16 -516.37 37.6723936778 371
246 -64.67 -28.68 -256.16 -516.31 35.8009881529 372
22154 -63.67 -31.68 -254.16 -516.27 36.7539723544 373
66434 -65.67 -30.68 -254.16 -516.19 35.9085090251 374
54742 -63.67 -30.68 -256.16 -516.17 37.6899530375 375
23072 -51.67 -1.68 -240.16 -516.15 8.34057504918 376
30866 -64.67 -35.68 -251.16 -516.12 39.146212323 377
53182 -63.67 -30.68 -256.16 -516.10 37.6342168045 378
57901 -62.67 -35.68 -253.16 -516.08 40.1659484441 379
19335 -50.67 -3.68 -238.16 -516.04 11.6067662815 380
338 -63.67 -35.68 -251.16 -515.98 38.9337806549 381
49861 -62.67 -35.68 -253.16 -515.92 40.7793912922 382
64495 -50.67 -3.68 -239.16 -515.82 10.7814028939 383
32869 -61.67 -35.68 -253.16 -515.73 40.1623211345 384
31576 -62.67 -35.68 -253.16 -515.68 40.3003615255 385
60028 -63.67 -31.68 -254.16 -515.63 36.6752674621 386
57583 -50.67 -2.68 -239.16 -515.63 10.0026914863 387
