rotation transx transy transz piper LRMSD modelnum
47843 -14.87 -52.48 -69.70 -624.93 25.068188782 134
55541 -32.87 -52.48 -34.70 -624.71 32.6907860682 135
53039 -13.87 -51.48 -68.70 -624.31 25.9702976992 136
52157 -31.87 -53.48 -28.70 -624.04 36.1384635321 137
18757 -13.87 -61.48 -32.70 -623.05 33.3449539882 138
8734 -19.87 -71.48 -30.70 -622.93 28.3352933874 139
1719 -24.87 -42.48 -36.70 -622.74 35.0172091731 140
15603 -17.87 -40.48 -51.70 -622.72 34.7065040502 141
31353 -25.87 -41.48 -49.70 -622.52 30.0091403892 142
17543 -29.87 -47.48 -38.70 -621.68 29.9502503747 143
45253 -12.87 -60.48 -32.70 -621.19 34.1214838002 144
22558 -19.87 -71.48 -30.70 -621.17 28.3781384148 145
3449 -31.87 -45.48 -43.70 -621.16 28.8780530543 146
8847 -23.87 -42.48 -35.70 -620.98 35.7582407723 147
31427 -12.87 -52.48 -68.70 -620.74 25.9204537583 148
43144 -24.87 -56.48 -68.70 -620.63 18.9966438478 149
47917 -11.87 -56.48 -33.70 -620.60 36.1445449403 150
36029 -32.87 -55.48 -28.70 -620.44 35.2538080687 151
37189 -14.87 -63.48 -34.70 -620.42 30.7782651237 152
38909 -32.87 -55.48 -30.70 -620.28 33.8620356967 153
52600 -13.87 -61.48 -32.70 -620.13 33.5135664738 154
69064 -24.87 -55.48 -69.70 -620.12 20.2200217901 155
54567 -15.87 -42.48 -47.70 -619.97 31.9239816399 156
27174 -20.87 -64.48 -66.70 -619.93 14.2962930489 157
62022 -19.87 -64.48 -66.70 -619.93 15.4561301378 158
8183 -16.87 -51.48 -69.70 -619.34 24.7068579336 159
50632 -25.87 -55.48 -68.70 -619.16 19.8256011633 160
66565 -12.87 -59.48 -33.70 -618.99 33.9481277711 161
50056 -23.87 -57.48 -68.70 -618.55 18.6168384902 162
27016 -24.87 -56.48 -69.70 -618.12 19.5550189629 163
36035 -11.87 -53.48 -68.70 -617.79 26.189423168 164
55769 -32.87 -52.48 -33.70 -616.90 33.2948856883 165
33543 -16.87 -42.48 -47.70 -616.72 31.7283702888 166
7481 -31.87 -44.48 -43.70 -616.55 29.7858154441 167
13720 -12.87 -60.48 -32.70 -616.43 34.215328985 168
44345 -31.87 -44.48 -43.70 -616.26 29.775912501 169
36495 -26.87 -41.48 -48.70 -616.26 30.2527206985 170
35655 -32.87 -45.48 -63.70 -615.99 27.682969677 171
13192 -23.87 -57.48 -67.70 -615.47 18.1803035178 172
16697 -31.87 -45.48 -43.70 -615.37 28.8989464669 173
49961 -33.87 -44.48 -43.70 -615.36 30.2573160477 174
40990 -19.87 -71.48 -30.70 -615.09 28.304024786 175
9479 -15.87 -51.48 -69.70 -614.77 25.1619850727 176
29699 -12.87 -54.48 -69.70 -613.18 25.2530296311 177
26921 -33.87 -44.48 -43.70 -613.08 30.2032783076 178
66630 -19.87 -63.48 -66.70 -612.99 15.1746978472 179
48951 -23.87 -42.48 -36.70 -612.87 35.0470982972 180
17603 -12.87 -53.48 -69.70 -612.64 25.7899074258 181
9783 -14.87 -42.48 -48.70 -612.49 31.9623154931 182
63880 -23.87 -56.48 -69.70 -612.37 19.4643293454 183
45267 -17.87 -41.48 -51.70 -612.10 33.4699465359 184
37685 -31.87 -52.48 -33.70 -612.08 33.1578168483 185
62675 -13.87 -53.48 -69.70 -612.07 24.9683650862 186
36760 -13.87 -61.48 -32.70 -612.06 33.6893453289 187
5849 -18.87 -69.48 -27.70 -611.94 32.7930276771 188
50872 -12.87 -61.48 -29.70 -611.82 35.3274114169 189
12190 -19.87 -71.48 -30.70 -611.79 28.3201511614 190
63677 -33.87 -55.48 -30.70 -611.60 33.885286803 191
59430 -19.87 -63.48 -67.70 -611.57 15.6488023327 192
46419 -17.87 -40.48 -52.70 -611.45 34.1464989528 193
28217 -33.87 -45.48 -43.70 -611.20 29.3403286716 194
