rotation transx transy transz piper LRMSD modelnum
19927 91.99 -1.53 -5.99 -652.32 23.6781810273 331
38934 83.99 2.47 3.01 -652.11 16.4294730851 332
19775 106.99 4.47 28.01 -652.01 43.2314935071 333
61819 94.99 14.47 2.01 -651.95 13.6943577172 334
8819 83.99 -5.53 6.01 -651.87 27.7993460478 335
60659 82.99 -4.53 7.01 -651.79 27.8410875069 336
10998 83.99 4.47 2.01 -651.69 16.3523360287 337
38359 91.99 -1.53 -5.99 -651.68 23.8744421312 338
66059 81.99 -3.53 7.01 -651.59 26.9693542706 339
65391 103.99 8.47 23.01 -651.44 32.0505499382 340
2105 84.99 6.47 7.01 -651.38 16.5383598947 341
54923 83.99 2.47 5.01 -651.34 16.4466917151 342
61619 83.99 4.47 5.01 -651.25 14.9640541383 343
21113 84.99 9.47 8.01 -651.24 17.5915063948 344
42227 82.99 -4.53 8.01 -651.17 27.7445176044 345
53322 100.99 5.47 25.01 -651.16 39.3815857268 346
8843 83.99 2.47 5.01 -651.15 16.412813012 347
52245 92.99 15.47 4.01 -651.09 16.1011569748 348
14849 84.99 4.47 5.01 -651.06 15.6779226305 349
24755 84.99 3.47 5.01 -650.99 15.7871426691 350
18059 83.99 2.47 5.01 -650.91 16.8100526987 351
39977 83.99 5.47 6.01 -650.75 16.4758186492 352
47575 92.99 -2.53 -5.99 -650.70 24.2333861927 353
45707 82.99 1.47 8.01 -650.63 18.0215227595 354
68823 88.99 14.47 4.01 -650.27 16.3569105166 355
41951 100.99 4.47 26.01 -650.07 37.2228085592 356
34141 104.99 8.47 24.01 -649.81 33.939076629 357
54757 89.99 -3.53 6.01 -649.60 29.0507814971 358
50135 108.99 2.47 26.01 -649.56 42.9812695687 359
66951 108.99 11.47 21.01 -649.27 30.0680264371 360
15515 83.99 -1.53 6.01 -649.11 22.9239345247 361
23383 91.99 -2.53 -5.99 -648.93 25.1733931544 362
67595 82.99 1.47 7.01 -648.87 17.9113139869 363
10887 85.99 9.47 8.01 -648.84 17.3799829513 364
26328 104.99 2.47 26.01 -648.81 42.220073605 365
22898 102.99 -2.53 9.01 -648.68 36.5808075173 366
7289 85.99 9.47 7.01 -648.31 15.5956372052 367
19105 89.99 -3.53 6.01 -648.17 30.4709197577 368
48407 106.99 4.47 28.01 -648.16 42.9594353447 369
32489 84.99 3.47 5.01 -648.08 16.4596611995 370
15495 85.99 9.47 7.01 -648.07 15.4264324913 371
59733 89.99 15.47 1.01 -647.89 14.4425237878 372
36538 90.99 -2.53 -4.99 -647.78 23.8640423256 373
35801 84.99 5.47 5.01 -647.71 14.9446613214 374
36883 99.99 0.47 12.01 -647.69 26.2358278762 375
64115 83.99 -4.53 6.01 -647.49 27.0077170492 376
50651 83.99 0.47 5.01 -647.24 20.3624360659 377
6039 88.99 14.47 2.01 -647.23 14.5172814275 378
24947 83.99 -4.53 6.01 -646.85 27.1839298045 379
66617 84.99 6.47 6.01 -646.80 15.9778716592 380
23177 87.99 14.47 2.01 -646.76 16.0850836685 381
39013 109.99 4.47 6.01 -646.67 24.1685626211 382
7667 82.99 -5.53 7.01 -646.62 28.8675909274 383
