rotation transx transy transz piper LRMSD modelnum
36046 -42.13 30.64 109.41 -388.48 10.4194405317 176
19063 -29.13 40.64 95.41 -388.39 22.5191756694 177
1342 -45.13 37.64 107.41 -388.15 12.6070889909 178
50465 -57.13 49.64 94.41 -387.91 28.7069479467 179
2286 -43.13 27.64 97.41 -387.86 7.18009922777 180
24523 -45.13 37.64 107.41 -387.84 12.7511392366 181
36173 -56.13 49.64 92.41 -387.82 27.0333392892 182
7740 -44.13 34.64 108.41 -387.79 10.3367724023 183
55560 -44.13 28.64 100.41 -387.64 10.7674196222 184
58746 -44.13 34.64 108.41 -387.58 11.2255524311 185
5742 -43.13 27.64 96.41 -387.54 8.4884399932 186
41542 -42.13 29.64 109.41 -387.39 11.4324437798 187
24838 -42.13 30.64 108.41 -387.36 10.6922396271 188
61626 -44.13 34.64 109.41 -387.21 11.5656047497 189
46414 -42.13 30.64 108.41 -387.12 9.78138410561 190
65530 -43.13 32.64 108.41 -386.79 10.7915780656 191
461 -56.13 49.64 92.41 -386.73 27.1091716893 192
18502 -43.13 30.64 110.41 -386.62 12.340105942 193
21958 -42.13 29.64 108.41 -386.54 10.5144740268 194
65646 -43.13 27.64 96.41 -386.42 8.49951460358 195
35406 -43.13 27.64 97.41 -386.42 7.76984837899 196
1985 -44.13 34.64 108.41 -386.41 10.8611616885 197
67894 -43.13 30.64 109.41 -386.40 11.789895995 198
13601 -57.13 49.64 94.41 -386.23 28.6728485985 199
60118 -43.13 31.64 108.41 -386.14 10.4238658059 200
4844 -45.13 38.64 107.41 -386.14 13.7571400195 201
41708 -45.13 38.64 107.41 -386.01 13.8067195992 202
27777 -40.13 26.64 108.41 -385.99 10.7840230335 203
28481 -44.13 34.64 108.41 -385.90 10.8499059052 204
63973 -56.13 28.64 81.41 -385.78 25.8282344528 205
50538 -44.13 34.64 108.41 -385.77 11.2744409626 206
12732 -57.13 35.64 77.41 -385.73 31.9518835359 207
47214 -43.13 27.64 96.41 -385.73 8.23760426044 208
24828 -57.13 35.64 77.41 -385.66 31.8243143188 209
39804 -57.13 34.64 76.41 -385.61 32.2444185393 210
6894 -43.13 27.64 97.41 -385.58 7.35161550892 211
3526 -42.13 29.64 109.41 -385.57 11.3181098544 212
14958 -43.13 27.64 97.41 -385.49 7.4430799815 213
49006 -45.13 38.64 107.41 -385.43 13.2326371019 214
16884 -45.13 32.64 104.41 -385.37 4.52117259968 215
58502 -45.13 31.64 104.41 -385.29 3.92197316765 216
45486 -43.13 26.64 96.41 -385.28 8.66220888776 217
44604 -44.13 34.64 108.41 -385.23 10.5328665752 218
18622 -44.13 39.64 108.41 -385.15 14.3258828971 219
1018 -43.13 31.64 107.41 -385.15 9.76385047053 220
21020 -42.13 28.64 109.41 -384.90 11.1534314311 221
9245 -56.13 49.64 92.41 -384.87 27.2045355081 222
32350 -44.13 38.64 108.41 -384.85 13.7876626763 223
23724 -44.13 34.64 108.41 -384.64 10.8868874656 224
42977 -57.13 49.64 95.41 -384.55 28.2001426927 225
40205 -56.13 49.64 92.41 -384.55 27.1932917237 226
30859 -45.13 38.64 108.41 -384.52 13.5938953549 227
16138 -42.13 30.64 107.41 -384.52 9.71333997538 228
55980 -44.13 34.64 108.41 -384.52 10.5755760969 229
6406 -42.13 29.64 107.41 -384.46 10.2239347625 230
35983 -40.13 26.64 108.41 -384.42 10.7454724184 231
29501 -44.13 26.64 98.41 -384.41 10.6638149803 232
28206 -43.13 26.64 95.41 -384.40 9.54989721285 233
29710 -42.13 29.64 109.41 -384.32 10.0337958421 234
19339 -43.13 30.64 110.41 -384.32 10.9078044186 235
60960 -44.13 29.64 101.41 -384.31 10.6828574325 236
46393 -43.13 25.64 101.41 -384.27 11.2778479888 237
68038 -42.13 28.64 108.41 -384.04 10.8103769105 238
57931 -45.13 36.64 107.41 -383.94 12.0892598417 239
40390 -42.13 29.64 108.41 -383.90 10.8014876018 240
41076 -45.13 31.64 104.41 -383.77 3.94533688319 241
27342 -43.13 27.64 97.41 -383.71 7.66219276552 242
35182 -43.13 29.64 109.41 -383.69 10.1179800904 243
37856 -43.13 27.64 96.41 -383.63 8.06589964351 244
35062 -43.13 31.64 109.41 -383.59 11.7318704647 245
